test_date,district,tests_combined,cases_combined,tests_nontraveller,cases_nontraveller
2021-02-15,Chuadanga,41,0,15,0
2021-02-15,COXS BAZAR,538,3,295,2
2021-02-15,CUMILLA,776,9,117,5
2021-02-15,Dhaka,3057,138,2114,128
2021-02-15,Dinajpur,122,4,96,4
2021-02-15,Faridpur,141,2,59,2
2021-02-15,Feni,210,1,18,0
2021-02-15,Gaibandha,32,0,25,0
2021-02-15,Gazipur,267,15,168,15
2021-02-15,Gopalganj,59,1,38,1
2021-02-15,Habiganj,174,3,18,2
2021-02-15,Jamalpur,51,0,11,0
2021-02-15,JASHORE,133,0,69,0
2021-02-15,Jhalokati,23,0,6,0
2021-02-15,Jhenaidah,54,0,9,0
2021-02-15,Joypurhat,16,0,3,0
2021-02-15,Khagrachhari,17,0,1,0
2021-02-15,Khulna,106,3,26,2
2021-02-15,KISHOREGANJ,172,0,33,0
2021-02-15,Kurigram,24,0,11,0
2021-02-15,Kushtia,171,0,96,0
2021-02-15,Lakshmipur,221,3,35,3
2021-02-15,Lalmonirhat,3,0,2,0
2021-02-15,Madaripur,102,0,11,0
2021-02-15,Magura,35,0,20,0
2021-02-15,Manikganj,131,1,66,0
2021-02-15,Meherpur,33,0,8,0
2021-02-15,Moulvibazar,240,2,29,1
2021-02-15,Munshiganj,145,0,23,0
2021-02-15,Mymensingh,171,7,67,6
2021-02-15,Naogaon,39,0,5,0
2021-02-15,Narail,25,0,8,0
2021-02-15,Narayanganj,261,7,148,7
2021-02-15,Narsingdi,169,3,45,2
2021-02-15,Natore,65,1,44,1
2021-02-15,Netrakona,34,0,16,0
2021-02-15,Nilphamari,17,0,11,0
2021-02-15,Noakhali,355,5,50,1
2021-02-15,Pabna,590,8,549,8
2021-02-15,Panchagarh,12,0,7,0
2021-02-15,Patuakhali,71,1,50,1
2021-02-15,Pirojpur,71,0,34,0
2021-02-15,Rajbari,40,2,6,1
2021-02-15,Rajshahi,135,1,95,0
2021-02-15,Rangamati,18,1,16,1
2021-02-15,Rangpur,55,1,34,1
2021-02-15,Satkhira,53,1,4,0
2021-02-15,Shariatpur,99,0,11,0
2021-02-15,Sherpur,18,0,6,0
2021-02-15,Sirajganj,114,5,88,5
2021-02-15,Sunamganj,206,3,58,3
2021-02-15,Sylhet,411,5,35,3
2021-02-15,Tangail,224,6,57,5
2021-02-15,Thakurgaon,15,0,12,0
2021-02-16,Bagerhat,64,0,3,0
2021-02-16,Bandarban,5,0,3,0
2021-02-16,Barguna,53,0,34,0
2021-02-16,BARISHAL,112,4,36,4
2021-02-16,Bhola,65,0,23,0
2021-02-16,BOGURA,132,6,67,6
2021-02-16,Brahmanbaria,412,4,19,1
2021-02-16,Chandpur,293,4,42,0
2021-02-16,CHAPAINABABGANJ,45,0,4,0
2021-02-16,CHATTOGRAM,1598,82,453,78
2021-02-16,Chuadanga,38,2,8,1
2021-02-16,COXS BAZAR,469,3,319,3
2021-02-16,CUMILLA,799,2,110,1
2021-02-16,Dhaka,4104,181,2869,171
2021-02-16,Dinajpur,66,3,31,2
2021-02-16,Faridpur,144,1,52,0
2021-02-16,Feni,227,1,14,0
2021-02-16,Gaibandha,31,0,6,0
2021-02-16,Gazipur,276,14,134,14
2021-02-16,Gopalganj,72,1,39,1
2021-02-16,Habiganj,159,1,11,1
2021-02-16,Jamalpur,44,1,19,0
2021-02-16,JASHORE,129,15,70,15
2021-02-16,Jhalokati,17,0,4,0
2021-02-16,Jhenaidah,61,1,8,1
2021-02-16,Joypurhat,28,1,14,0
2021-02-16,Khagrachhari,13,0,8,0
2021-02-16,Khulna,105,1,18,1
2021-02-16,KISHOREGANJ,251,6,100,5
2021-02-16,Kurigram,9,0,2,0
2021-02-16,Kushtia,194,3,125,3
2021-02-16,Lakshmipur,215,2,21,2
2021-02-16,Lalmonirhat,4,0,2,0
2021-02-16,Madaripur,156,1,63,1
2021-02-16,Magura,27,0,5,0
2021-02-16,Manikganj,132,1,52,1
2021-02-16,Meherpur,35,0,14,0
2021-02-16,Moulvibazar,224,1,17,1
2021-02-16,Munshiganj,163,0,11,0
2021-02-16,Mymensingh,182,6,77,6
2021-02-16,Naogaon,75,3,40,3
2021-02-16,Narail,27,0,9,0
2021-02-16,Narayanganj,324,4,152,4
2021-02-16,Narsingdi,248,8,74,6
2021-02-16,Natore,29,1,13,1
2021-02-16,Netrakona,29,0,6,0
2021-02-16,Nilphamari,39,1,34,1
2021-02-16,Noakhali,366,4,52,1
2021-02-16,Pabna,917,9,721,8
2021-02-16,Panchagarh,10,1,8,1
2021-02-16,Patuakhali,80,0,54,0
2021-02-16,Pirojpur,48,0,8,0
2021-02-16,Rajbari,45,2,23,2
2021-02-16,Rajshahi,127,7,72,7
2021-02-16,Rangamati,11,1,7,1
2021-02-16,Rangpur,70,0,37,0
2021-02-16,Satkhira,28,0,4,0
2021-02-16,Shariatpur,121,1,36,1
2021-02-16,Sherpur,16,0,4,0
2021-02-16,Sirajganj,42,0,12,0
2021-02-16,Sunamganj,129,1,5,0
2021-02-16,Sylhet,446,7,117,6
2021-02-16,Tangail,408,2,248,2
2021-02-16,Thakurgaon,17,1,12,1
2021-02-17,Bagerhat,66,0,3,0
2021-02-17,Bandarban,2,0,0,0
2021-02-17,Barguna,53,0,30,0
2021-02-17,BARISHAL,93,2,36,0
2021-02-17,Bhola,61,2,19,1
2021-02-17,BOGURA,152,7,80,7
2021-02-17,Brahmanbaria,352,2,17,2
2021-02-17,Chandpur,260,3,39,2
2021-02-17,CHAPAINABABGANJ,59,1,5,0
2021-02-17,CHATTOGRAM,1541,83,523,77
2021-02-17,Chuadanga,38,0,13,0
2021-02-17,COXS BAZAR,485,4,346,3
2021-02-17,CUMILLA,765,6,100,5
2021-02-17,Dhaka,3332,136,2099,115
2021-02-17,Dinajpur,86,2,58,2
2021-02-17,Faridpur,236,4,137,3
2021-02-17,Feni,234,1,13,0
2021-02-17,Gaibandha,48,3,16,1
2021-02-17,Gazipur,287,10,179,9
2021-02-17,Gopalganj,77,2,50,2
2021-02-17,Habiganj,165,3,5,2
2021-02-17,Jamalpur,48,0,24,0
2021-02-17,JASHORE,136,11,65,11
2021-02-17,Jhalokati,29,0,6,0
2021-02-17,Jhenaidah,68,1,8,1
2021-02-17,Joypurhat,29,2,19,2
2021-02-17,Khagrachhari,10,0,1,0
2021-02-17,Khulna,90,0,4,0
2021-02-17,KISHOREGANJ,235,2,122,1
2021-02-17,Kurigram,29,1,14,0
2021-02-17,Kushtia,98,0,50,0
2021-02-17,Lakshmipur,161,0,6,0
2021-02-17,Lalmonirhat,10,0,10,0
2021-02-17,Madaripur,118,0,12,0
2021-02-17,Magura,46,1,6,1
2021-02-17,Manikganj,122,2,58,1
2021-02-17,Meherpur,34,0,6,0
2021-02-17,Moulvibazar,257,1,8,1
2021-02-17,Munshiganj,148,3,22,2
2021-02-17,Mymensingh,168,1,60,0
2021-02-17,Naogaon,46,4,6,4
2021-02-17,Narail,41,1,9,1
2021-02-17,Narayanganj,283,6,121,6
2021-02-17,Narsingdi,243,4,80,3
2021-02-17,Natore,70,3,49,3
2021-02-17,Netrakona,44,0,14,0
2021-02-17,Nilphamari,19,0,9,0
2021-02-17,Noakhali,351,1,48,0
2021-02-17,Pabna,428,4,291,4
2021-02-17,Panchagarh,14,0,6,0
2021-02-17,Patuakhali,47,0,29,0
2021-02-17,Pirojpur,45,0,14,0
2021-02-17,Rajbari,52,0,5,0
2021-02-17,Rajshahi,117,6,69,6
2021-02-17,Rangamati,12,0,9,0
2021-02-17,Rangpur,69,0,39,0
2021-02-17,Satkhira,75,0,6,0
2021-02-17,Shariatpur,94,1,10,1
2021-02-17,Sherpur,16,0,10,0
2021-02-17,Sirajganj,101,1,64,1
2021-02-17,Sunamganj,206,3,59,2
2021-02-17,Sylhet,412,21,119,19
2021-02-17,Tangail,216,2,74,2
2021-02-17,Thakurgaon,18,0,9,0
2021-02-18,Bagerhat,47,1,8,1
2021-02-18,Bandarban,2,0,0,0
2021-02-18,Barguna,21,0,4,0
2021-02-18,BARISHAL,97,2,37,1
2021-02-18,Bhola,62,0,37,0
2021-02-18,BOGURA,160,3,52,3
2021-02-18,Brahmanbaria,364,2,19,0
2021-02-18,Chandpur,270,2,35,1
2021-02-18,CHAPAINABABGANJ,26,1,3,1
2021-02-18,CHATTOGRAM,1602,88,590,82
2021-02-18,Chuadanga,40,0,24,0
2021-02-18,COXS BAZAR,400,2,247,2
2021-02-18,CUMILLA,798,11,116,9
2021-02-18,Dhaka,3562,165,2344,152
2021-02-18,Dinajpur,57,0,26,0
2021-02-18,Faridpur,277,0,165,0
2021-02-18,Feni,241,2,29,1
2021-02-18,Gaibandha,22,1,12,1
2021-02-18,Gazipur,255,3,133,3
2021-02-18,Gopalganj,58,3,29,0
2021-02-18,Habiganj,199,2,18,0
2021-02-18,Jamalpur,54,0,23,0
2021-02-18,JASHORE,175,2,67,2
2021-02-18,Jhalokati,23,0,3,0
2021-02-18,Jhenaidah,86,1,12,1
2021-02-18,Joypurhat,31,0,18,0
2021-02-18,Khagrachhari,37,0,27,0
2021-02-18,Khulna,133,0,14,0
2021-02-18,KISHOREGANJ,169,1,34,0
2021-02-18,Kurigram,21,0,7,0
2021-02-18,Kushtia,95,0,38,0
2021-02-18,Lakshmipur,186,1,29,1
2021-02-18,Lalmonirhat,17,0,12,0
2021-02-18,Madaripur,161,1,59,1
2021-02-18,Magura,51,3,22,3
2021-02-18,Manikganj,129,1,28,1
2021-02-18,Meherpur,79,0,13,0
2021-02-18,Moulvibazar,225,0,14,0
2021-02-18,Munshiganj,158,2,21,1
2021-02-18,Mymensingh,135,2,56,2
2021-02-18,Naogaon,62,2,26,1
2021-02-18,Narail,38,0,2,0
2021-02-18,Narayanganj,286,6,124,5
2021-02-18,Narsingdi,204,6,47,5
2021-02-18,Natore,34,2,11,2
2021-02-18,Netrakona,35,0,13,0
2021-02-18,Nilphamari,48,0,29,0
2021-02-18,Noakhali,369,0,101,0
2021-02-18,Pabna,438,5,364,5
2021-02-18,Panchagarh,7,0,6,0
2021-02-18,Patuakhali,25,0,8,0
2021-02-18,Pirojpur,46,1,9,1
2021-02-18,Rajbari,70,2,34,2
2021-02-18,Rajshahi,108,1,70,1
2021-02-18,Rangamati,8,0,6,0
2021-02-18,Rangpur,56,1,43,1
2021-02-18,Satkhira,40,0,1,0
2021-02-18,Shariatpur,130,0,26,0
2021-02-18,Sherpur,19,0,14,0
2021-02-18,Sirajganj,82,7,62,7
2021-02-18,Sunamganj,122,0,4,0
2021-02-18,Sylhet,344,5,38,4
2021-02-18,Tangail,198,3,66,1
2021-02-18,Thakurgaon,14,1,8,1
2021-02-19,Bagerhat,41,0,3,0
2021-02-19,Bandarban,3,0,0,0
2021-02-19,Barguna,67,0,41,0
2021-02-19,BARISHAL,88,4,29,4
2021-02-19,Bhola,45,2,8,2
2021-02-19,BOGURA,120,8,57,7
2021-02-19,Brahmanbaria,442,4,63,1
2021-02-19,Chandpur,244,6,9,4
2021-02-19,CHAPAINABABGANJ,27,0,0,0
2021-02-19,CHATTOGRAM,1137,59,303,58
2021-02-19,Chuadanga,26,0,9,0
2021-02-19,COXS BAZAR,341,4,284,4
2021-02-19,CUMILLA,750,5,83,3
2021-02-19,Dhaka,2795,133,1616,124
2021-02-19,Dinajpur,21,0,11,0
2021-02-19,Faridpur,184,3,76,3
2021-02-19,Feni,253,1,4,0
2021-02-19,Gaibandha,24,1,8,1
2021-02-19,Gazipur,303,11,178,9
2021-02-19,Gopalganj,38,2,25,1
2021-02-19,Habiganj,168,2,3,0
2021-02-19,Jamalpur,20,0,1,0
2021-02-19,JASHORE,111,2,48,0
2021-02-19,Jhalokati,21,1,11,1
2021-02-19,Jhenaidah,41,0,13,0
2021-02-19,Joypurhat,5,0,0,0
2021-02-19,Khagrachhari,9,0,0,0
2021-02-19,Khulna,99,0,3,0
2021-02-19,KISHOREGANJ,230,2,107,0
2021-02-19,Kurigram,13,0,4,0
2021-02-19,Kushtia,88,1,53,1
2021-02-19,Lakshmipur,157,0,7,0
2021-02-19,Lalmonirhat,8,0,7,0
2021-02-19,Madaripur,132,0,27,0
2021-02-19,Magura,15,0,5,0
2021-02-19,Manikganj,68,0,1,0
2021-02-19,Meherpur,20,1,8,0
2021-02-19,Moulvibazar,229,2,0,0
2021-02-19,Munshiganj,165,3,18,2
2021-02-19,Mymensingh,141,0,46,0
2021-02-19,Naogaon,35,1,4,0
2021-02-19,Narail,24,0,0,0
2021-02-19,Narayanganj,174,4,55,3
2021-02-19,Narsingdi,220,7,59,4
2021-02-19,Natore,29,1,8,1
2021-02-19,Netrakona,39,2,8,1
2021-02-19,Nilphamari,23,0,13,0
2021-02-19,Noakhali,303,2,8,0
2021-02-19,Pabna,237,4,169,4
2021-02-19,Panchagarh,9,0,7,0
2021-02-19,Patuakhali,59,0,45,0
2021-02-19,Pirojpur,75,0,46,0
2021-02-19,Rajbari,28,0,4,0
2021-02-19,Rajshahi,77,3,18,1
2021-02-19,Rangamati,7,0,0,0
2021-02-19,Rangpur,54,2,39,1
2021-02-19,Satkhira,53,1,5,0
2021-02-19,Shariatpur,87,0,7,0
2021-02-19,Sherpur,15,0,5,0
2021-02-19,Sirajganj,45,1,28,1
2021-02-19,Sunamganj,132,1,3,0
2021-02-19,Sylhet,401,5,28,4
2021-02-19,Tangail,156,3,13,1
2021-02-19,Thakurgaon,17,0,4,0
2021-02-20,Bagerhat,26,1,2,0
2021-02-20,Bandarban,6,0,0,0
2021-02-20,Barguna,78,0,56,0
2021-02-20,BARISHAL,69,1,29,1
2021-02-20,Bhola,47,2,21,1
2021-02-20,BOGURA,128,11,84,11
2021-02-20,Brahmanbaria,452,4,28,1
2021-02-20,Chandpur,327,3,56,2
2021-02-20,CHAPAINABABGANJ,54,2,15,2
2021-02-20,CHATTOGRAM,1261,44,289,38
2021-02-20,Chuadanga,17,0,1,0
2021-02-20,COXS BAZAR,313,6,175,6
2021-02-20,CUMILLA,855,9,45,7
2021-02-20,Dhaka,2895,108,1963,98
2021-02-20,Dinajpur,56,1,26,1
2021-02-20,Faridpur,131,0,25,0
2021-02-20,Feni,267,2,9,0
2021-02-20,Gaibandha,14,0,4,0
2021-02-20,Gazipur,149,2,47,2
2021-02-20,Gopalganj,70,1,42,0
2021-02-20,Habiganj,181,3,6,1
2021-02-20,Jamalpur,60,1,25,1
2021-02-20,JASHORE,101,6,21,2
2021-02-20,Jhalokati,14,1,1,0
2021-02-20,Jhenaidah,48,0,1,0
2021-02-20,Joypurhat,14,0,0,0
2021-02-20,Khagrachhari,5,0,0,0
2021-02-20,Khulna,109,9,13,1
2021-02-20,KISHOREGANJ,178,1,36,0
2021-02-20,Kurigram,9,0,2,0
2021-02-20,Kushtia,141,0,95,0
2021-02-20,Lakshmipur,179,0,17,0
2021-02-20,Lalmonirhat,3,0,0,0
2021-02-20,Madaripur,107,4,9,1
2021-02-20,Magura,30,0,0,0
2021-02-20,Manikganj,112,3,25,1
2021-02-20,Meherpur,29,0,2,0
2021-02-20,Moulvibazar,289,0,6,0
2021-02-20,Munshiganj,180,1,14,1
2021-02-20,Mymensingh,111,0,24,0
2021-02-20,Naogaon,35,0,3,0
2021-02-20,Narail,24,1,5,0
2021-02-20,Narayanganj,232,12,99,12
2021-02-20,Narsingdi,195,1,23,0
2021-02-20,Natore,44,6,27,6
2021-02-20,Netrakona,27,0,15,0
2021-02-20,Nilphamari,19,0,11,0
2021-02-20,Noakhali,348,0,27,0
2021-02-20,Pabna,838,1,788,1
2021-02-20,Panchagarh,7,1,6,1
2021-02-20,Patuakhali,39,0,24,0
2021-02-20,Pirojpur,32,0,8,0
2021-02-20,Rajbari,62,0,30,0
2021-02-20,Rajshahi,133,5,92,4
2021-02-20,Rangamati,20,0,13,0
2021-02-20,Rangpur,15,1,4,0
2021-02-20,Satkhira,59,7,9,1
2021-02-20,Shariatpur,102,0,7,0
2021-02-20,Sherpur,17,0,8,0
2021-02-20,Sirajganj,40,3,22,3
2021-02-20,Sunamganj,132,0,3,0
2021-02-20,Sylhet,341,1,3,1
2021-02-20,Tangail,190,0,47,0
2021-02-20,Thakurgaon,5,0,3,0
2021-02-21,Bagerhat,30,1,0,0
2021-02-21,Bandarban,3,0,0,0
2021-02-21,Barguna,19,0,2,0
2021-02-21,BARISHAL,147,4,61,3
2021-02-21,Bhola,75,0,23,0
2021-02-21,BOGURA,104,2,25,1
2021-02-21,Brahmanbaria,401,5,18,1
2021-02-21,Chandpur,257,2,18,1
2021-02-21,CHAPAINABABGANJ,47,1,5,1
2021-02-21,CHATTOGRAM,1249,69,434,65
2021-02-21,Chuadanga,30,0,20,0
2021-02-21,COXS BAZAR,347,7,173,5
2021-02-21,CUMILLA,823,3,68,1
2021-02-21,Dhaka,2149,106,1430,98
2021-02-21,Dinajpur,42,1,18,0
2021-02-21,Faridpur,187,1,64,1
2021-02-21,Feni,238,3,14,1
2021-02-21,Gaibandha,25,0,6,0
2021-02-21,Gazipur,251,9,123,9
2021-02-21,Gopalganj,47,1,26,1
2021-02-21,Habiganj,190,3,13,2
2021-02-21,Jamalpur,67,0,29,0
2021-02-21,JASHORE,117,6,80,6
2021-02-21,Jhalokati,29,0,1,0
2021-02-21,Jhenaidah,50,1,10,1
2021-02-21,Joypurhat,17,0,1,0
2021-02-21,Khagrachhari,5,0,0,0
2021-02-21,Khulna,81,0,13,0
2021-02-21,KISHOREGANJ,242,5,83,4
2021-02-21,Kurigram,18,1,4,1
2021-02-21,Kushtia,113,0,63,0
2021-02-21,Lakshmipur,203,0,23,0
2021-02-21,Lalmonirhat,1,0,0,0
2021-02-21,Madaripur,130,1,31,0
2021-02-21,Magura,33,1,14,1
2021-02-21,Manikganj,76,0,3,0
2021-02-21,Meherpur,48,0,9,0
2021-02-21,Moulvibazar,266,3,6,0
2021-02-21,Munshiganj,151,3,11,0
2021-02-21,Mymensingh,167,0,56,0
2021-02-21,Naogaon,33,0,2,0
2021-02-21,Narail,25,0,4,0
2021-02-21,Narayanganj,175,1,31,0
2021-02-21,Narsingdi,229,4,48,4
2021-02-21,Natore,38,0,22,0
2021-02-21,Netrakona,28,0,4,0
2021-02-21,Nilphamari,35,0,23,0
2021-02-21,Noakhali,324,0,16,0
2021-02-21,Pabna,248,0,202,0
2021-02-21,Panchagarh,9,1,7,1
2021-02-21,Patuakhali,40,0,14,0
2021-02-21,Pirojpur,39,0,3,0
2021-02-21,Rajbari,53,0,8,0
2021-02-21,Rajshahi,87,2,55,2
2021-02-21,Rangamati,12,0,2,0
2021-02-21,Rangpur,71,2,49,2
2021-02-21,Satkhira,21,0,2,0
2021-02-21,Shariatpur,72,3,5,2
2021-02-21,Sherpur,10,1,3,0
2021-02-21,Sirajganj,83,3,55,3
2021-02-21,Sunamganj,151,3,17,3
2021-02-21,Sylhet,542,15,193,14
2021-02-21,Tangail,154,4,14,2
2021-02-21,Thakurgaon,24,1,15,1
2021-02-22,Bagerhat,72,3,3,0
2021-02-22,Bandarban,6,0,1,0
2021-02-22,Barguna,15,0,1,0
2021-02-22,BARISHAL,89,2,25,2
2021-02-22,Bhola,70,2,30,2
2021-02-22,BOGURA,152,8,79,7
2021-02-22,Brahmanbaria,496,6,111,3
2021-02-22,Chandpur,277,6,37,5
2021-02-22,CHAPAINABABGANJ,42,2,3,2
2021-02-22,CHATTOGRAM,1398,79,284,73
2021-02-22,Chuadanga,34,0,6,0
2021-02-22,COXS BAZAR,517,3,336,2
2021-02-22,CUMILLA,760,6,55,5
2021-02-22,Dhaka,2811,149,1853,143
2021-02-22,Dinajpur,54,1,15,1
2021-02-22,Faridpur,113,0,22,0
2021-02-22,Feni,250,1,12,0
2021-02-22,Gaibandha,31,0,11,0
2021-02-22,Gazipur,204,13,71,12
2021-02-22,Gopalganj,55,2,25,2
2021-02-22,Habiganj,206,0,18,0
2021-02-22,Jamalpur,31,0,4,0
2021-02-22,JASHORE,100,1,30,0
2021-02-22,Jhalokati,21,1,3,0
2021-02-22,Jhenaidah,48,0,3,0
2021-02-22,Joypurhat,17,0,7,0
2021-02-22,Khagrachhari,9,0,2,0
2021-02-22,Khulna,125,3,26,0
2021-02-22,KISHOREGANJ,153,2,41,0
2021-02-22,Kurigram,17,0,7,0
2021-02-22,Kushtia,71,0,19,0
2021-02-22,Lakshmipur,217,1,11,0
2021-02-22,Lalmonirhat,11,0,9,0
2021-02-22,Madaripur,141,2,10,1
2021-02-22,Magura,18,0,1,0
2021-02-22,Manikganj,85,0,29,0
2021-02-22,Meherpur,20,0,3,0
2021-02-22,Moulvibazar,277,2,12,0
2021-02-22,Munshiganj,161,4,16,2
2021-02-22,Mymensingh,106,1,37,1
2021-02-22,Naogaon,67,1,9,0
2021-02-22,Narail,32,0,13,0
2021-02-22,Narayanganj,266,9,124,9
2021-02-22,Narsingdi,198,2,46,2
2021-02-22,Natore,38,0,10,0
2021-02-22,Netrakona,35,1,17,1
2021-02-22,Nilphamari,10,0,1,0
2021-02-22,Noakhali,344,0,14,0
2021-02-22,Pabna,91,0,48,0
2021-02-22,Panchagarh,6,1,1,1
2021-02-22,Patuakhali,18,0,6,0
2021-02-22,Pirojpur,44,1,3,0
2021-02-22,Rajbari,34,0,2,0
2021-02-22,Rajshahi,139,5,86,3
2021-02-22,Rangamati,38,0,19,0
2021-02-22,Rangpur,21,1,4,1
2021-02-22,Satkhira,53,2,2,0
2021-02-22,Shariatpur,110,0,5,0
2021-02-22,Sherpur,24,0,16,0
2021-02-22,Sirajganj,42,1,10,1
2021-02-22,Sunamganj,125,0,9,0
2021-02-22,Sylhet,470,8,62,7
2021-02-22,Tangail,227,3,81,3
2021-02-22,Thakurgaon,13,0,8,0
2021-02-23,Bagerhat,48,0,5,0
2021-02-23,Bandarban,8,0,0,0
2021-02-23,Barguna,59,0,39,0
2021-02-23,BARISHAL,138,3,55,3
2021-02-23,Bhola,75,5,34,5
2021-02-23,BOGURA,144,2,46,2
2021-02-23,Brahmanbaria,372,4,23,1
2021-02-23,Chandpur,304,3,49,3
2021-02-23,CHAPAINABABGANJ,53,0,0,0
2021-02-23,CHATTOGRAM,1455,81,427,75
2021-02-23,Chuadanga,44,0,17,0
2021-02-23,COXS BAZAR,422,7,199,5
2021-02-23,CUMILLA,863,18,137,13
2021-02-23,Dhaka,3515,148,2507,134
2021-02-23,Dinajpur,69,1,42,1
2021-02-23,Faridpur,171,1,54,1
2021-02-23,Feni,231,0,12,0
2021-02-23,Gaibandha,27,1,6,1
2021-02-23,Gazipur,283,6,158,6
2021-02-23,Gopalganj,86,2,48,2
2021-02-23,Habiganj,198,0,4,0
2021-02-23,Jamalpur,73,1,41,1
2021-02-23,JASHORE,141,4,68,4
2021-02-23,Jhalokati,31,0,13,0
2021-02-23,Jhenaidah,69,1,16,1
2021-02-23,Joypurhat,25,1,16,1
2021-02-23,Khagrachhari,11,0,1,0
2021-02-23,Khulna,106,1,26,0
2021-02-23,KISHOREGANJ,241,8,74,8
2021-02-23,Kurigram,18,0,3,0
2021-02-23,Kushtia,129,3,85,3
2021-02-23,Lakshmipur,192,0,31,0
2021-02-23,Lalmonirhat,10,0,8,0
2021-02-23,Madaripur,158,3,31,3
2021-02-23,Magura,42,0,17,0
2021-02-23,Manikganj,108,2,40,2
2021-02-23,Meherpur,27,0,8,0
2021-02-23,Moulvibazar,222,1,6,1
2021-02-23,Munshiganj,190,4,36,3
2021-02-23,Mymensingh,225,2,92,2
2021-02-23,Naogaon,109,3,32,2
2021-02-23,Narail,23,1,9,1
2021-02-23,Narayanganj,298,8,148,7
2021-02-23,Narsingdi,240,2,77,1
2021-02-23,Natore,51,0,23,0
2021-02-23,Netrakona,40,0,10,0
2021-02-23,Nilphamari,9,0,6,0
2021-02-23,Noakhali,393,0,36,0
2021-02-23,Pabna,618,1,554,1
2021-02-23,Panchagarh,6,0,1,0
2021-02-23,Patuakhali,51,0,37,0
2021-02-23,Pirojpur,43,0,4,0
2021-02-23,Rajbari,30,0,5,0
2021-02-23,Rajshahi,116,3,71,3
2021-02-23,Rangamati,6,0,3,0
2021-02-23,Rangpur,85,0,57,0
2021-02-23,Satkhira,46,0,4,0
2021-02-23,Shariatpur,110,1,6,0
2021-02-23,Sherpur,16,1,5,1
2021-02-23,Sirajganj,66,2,47,2
2021-02-23,Sunamganj,129,0,3,0
2021-02-23,Sylhet,475,3,137,2
2021-02-23,Tangail,276,7,95,7
2021-02-23,Thakurgaon,14,1,2,0
2021-02-24,Bagerhat,55,0,6,0
2021-02-24,Bandarban,10,0,5,0
2021-02-24,Barguna,59,0,31,0
2021-02-24,BARISHAL,126,2,57,2
2021-02-24,Bhola,72,0,21,0
2021-02-24,BOGURA,142,3,75,2
2021-02-24,Brahmanbaria,351,1,19,0
2021-02-24,Chandpur,271,4,43,2
2021-02-24,CHAPAINABABGANJ,47,1,2,0
2021-02-24,CHATTOGRAM,1537,76,413,69
2021-02-24,Chuadanga,47,1,14,0
2021-02-24,COXS BAZAR,493,4,361,4
2021-02-24,CUMILLA,736,7,96,6
2021-02-24,Dhaka,3599,185,2430,174
2021-02-24,Dinajpur,53,0,31,0
2021-02-24,Faridpur,175,0,55,0
2021-02-24,Feni,263,1,5,0
2021-02-24,Gaibandha,44,0,25,0
2021-02-24,Gazipur,256,9,137,7
2021-02-24,Gopalganj,72,0,42,0
2021-02-24,Habiganj,230,0,9,0
2021-02-24,Jamalpur,62,1,28,1
2021-02-24,JASHORE,116,1,59,1
2021-02-24,Jhalokati,36,0,8,0
2021-02-24,Jhenaidah,51,3,25,3
2021-02-24,Joypurhat,15,2,6,1
2021-02-24,Khagrachhari,14,0,2,0
2021-02-24,Khulna,109,3,29,1
2021-02-24,KISHOREGANJ,214,2,87,2
2021-02-24,Kurigram,20,0,10,0
2021-02-24,Kushtia,173,1,124,1
2021-02-24,Lakshmipur,173,0,24,0
2021-02-24,Lalmonirhat,37,0,15,0
2021-02-24,Madaripur,161,0,17,0
2021-02-24,Magura,36,0,10,0
2021-02-24,Manikganj,104,1,27,1
2021-02-24,Meherpur,33,0,6,0
2021-02-24,Moulvibazar,294,1,12,0
2021-02-24,Munshiganj,197,1,22,1
2021-02-24,Mymensingh,185,0,105,0
2021-02-24,Naogaon,40,0,6,0
2021-02-24,Narail,25,1,6,1
2021-02-24,Narayanganj,271,6,120,6
2021-02-24,Narsingdi,195,6,50,6
2021-02-24,Natore,62,2,31,1
2021-02-24,Netrakona,37,0,14,0
2021-02-24,Nilphamari,21,1,12,1
2021-02-24,Noakhali,423,0,28,0
2021-02-24,Pabna,647,1,580,1
2021-02-24,Panchagarh,39,1,25,1
2021-02-24,Patuakhali,62,0,35,0
2021-02-24,Pirojpur,41,0,9,0
2021-02-24,Rajbari,63,0,32,0
2021-02-24,Rajshahi,164,3,95,2
2021-02-24,Rangamati,20,1,17,1
2021-02-24,Rangpur,76,5,52,5
2021-02-24,Satkhira,39,0,4,0
2021-02-24,Shariatpur,132,1,12,0
2021-02-24,Sherpur,30,0,20,0
2021-02-24,Sirajganj,80,1,65,1
2021-02-24,Sunamganj,149,1,14,1
2021-02-24,Sylhet,411,8,125,7
2021-02-24,Tangail,210,6,86,5
2021-02-24,Thakurgaon,25,0,13,0
2021-02-25,Bagerhat,46,1,3,0
2021-02-25,Bandarban,4,0,0,0
2021-02-25,Barguna,47,1,28,0
2021-02-25,BARISHAL,116,3,50,1
2021-02-25,Bhola,67,0,28,0
2021-02-25,BOGURA,135,11,66,7
2021-02-25,Brahmanbaria,374,3,22,0
2021-02-25,Chandpur,299,14,63,8
2021-02-25,CHAPAINABABGANJ,39,0,4,0
2021-02-25,CHATTOGRAM,1646,66,533,65
2021-02-25,Chuadanga,43,1,14,1
2021-02-25,COXS BAZAR,475,5,302,5
