iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
BGD,Asia,Bangladesh,2020-07-18,202066.0,2709.0,2991.0,2581.0,34.0,39.429,1226.952,16.449,18.161,15.672,0.206,0.239,0.94,,,,,,,,,10923.0,1020637.0,6.197,0.066,12601.0,0.077,0.237,4.2,tests performed,,,,,,,,,,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-07-19,204525.0,2459.0,2961.429,2618.0,37.0,38.0,1241.883,14.931,17.982,15.897,0.225,0.231,0.94,,,,,,,,,10625.0,1031262.0,6.262,0.065,12539.0,0.076,0.236,4.2,tests performed,,,,,,,,,,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-07-20,207453.0,2928.0,2937.0,2668.0,50.0,39.571,1259.662,17.779,17.834,16.2,0.304,0.24,0.94,,,,,,,,,13362.0,1044624.0,6.343,0.081,12673.0,0.077,0.232,4.3,tests performed,,,,,,,,,,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-07-21,210510.0,3057.0,2921.857,2709.0,41.0,40.714,1278.224,18.562,17.742,16.449,0.249,0.247,0.93,,,,,,,,,12898.0,1057522.0,6.421,0.078,12594.0,0.076,0.232,4.3,tests performed,,,,,,,,,,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-07-22,213254.0,2744.0,2809.143,2751.0,42.0,42.0,1294.886,16.662,17.057,16.704,0.255,0.255,0.91,,,,,,,,,12050.0,1069572.0,6.494,0.073,12315.0,0.075,0.228,4.4,tests performed,,,,,,,,,,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-07-23,216110.0,2856.0,2826.714,2801.0,50.0,43.571,1312.228,17.342,17.164,17.008,0.304,0.265,0.92,,,,,,,,,12398.0,1081970.0,6.57,0.075,12245.0,0.074,0.231,4.3,tests performed,,,,,,,,,,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-07-24,218658.0,2548.0,2757.286,2836.0,35.0,41.286,1327.699,15.472,16.742,17.22,0.213,0.251,0.92,,,,,,,,,12027.0,1093997.0,6.643,0.073,12040.0,0.073,0.229,4.4,tests performed,,,,,,,,,,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-07-25,221178.0,2520.0,2730.286,2874.0,38.0,41.857,1343.001,15.302,16.578,17.451,0.231,0.254,0.93,,,,,,,,,10446.0,1104443.0,6.706,0.063,11972.0,0.073,0.228,4.4,tests performed,,,,,,,,,,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-07-26,223453.0,2275.0,2704.0,2928.0,54.0,44.286,1356.815,13.814,16.419,17.779,0.328,0.269,0.95,,,,,,,,,10078.0,1114521.0,6.767,0.061,11894.0,0.072,0.227,4.4,tests performed,,,,,,,,,,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-07-27,226225.0,2772.0,2681.714,2965.0,37.0,42.429,1373.647,16.832,16.283,18.004,0.225,0.258,0.96,,,,,,,,,12859.0,1127380.0,6.845,0.078,11822.0,0.072,0.227,4.4,tests performed,,,,,,,,,,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-07-28,229185.0,2960.0,2667.857,3000.0,35.0,41.571,1391.62,17.973,16.199,18.216,0.213,0.252,0.95,,,,,,,,,12714.0,1140094.0,6.923,0.077,11796.0,0.072,0.226,4.4,tests performed,,,,,,,,,,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-07-29,232194.0,3009.0,2705.714,3035.0,35.0,40.571,1409.891,18.271,16.429,18.429,0.213,0.246,0.93,,,,,,,,,14127.0,1154221.0,7.008,0.086,12093.0,0.073,0.224,4.5,tests performed,,,,,,,,,,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-07-30,234889.0,2695.0,2682.714,3083.0,48.0,40.286,1426.255,16.364,16.29,18.72,0.291,0.245,0.91,,,,,,,,,12937.0,1167158.0,7.087,0.079,12170.0,0.074,0.22,4.5,tests performed,,,,,,,,,,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-07-31,237661.0,2772.0,2714.714,3111.0,28.0,39.286,1443.086,16.832,16.484,18.89,0.17,0.239,0.88,,,,,,,,,12614.0,1179772.0,7.164,0.077,12254.0,0.074,0.222,4.5,tests performed,,,,,,,,,,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
